"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Fiji","FJI","WPR","UMIC",928784,16032.25741,0.084,0.129,0.168,0.0023,0.6168,58.4618360744798,70.5241976549999,84.7657506790601,96.12066013905,113.36181974002,-37.0142486674702,-44.6513548727798,-80.0288462045198,-80.5074627121701,-67.9579912745201,95.4760847419536,115.175552527779,164.794596883572,176.628122851207,181.31981101456,-5951.168415783,-5007.49178996001,-6319.78196530402,-5321.83937005801,-4758.858857864,-33096.62429223,-31864.2275133501,-46055.1348232401,-41999.740694063,-30037.1182434759,-22289.55606506,-17932.671442318,-17678.802531371,-10897.597780548,-4796.773190154,-61337.3487730799,-54804.39074563,-70053.7193199201,-58219.1778446699,-39592.750291493,14940.5492423827,12734.1270226293,12910.2979844569,11569.8485272955,12616.879681924,85764.0488063381,82189.1534714527,94517.289914604,91744.340125948,79969.1486263711,58245.0103952441,46399.7473740573,36332.130634975,23924.687638228,12864.399047375,158949.608443965,141323.027868139,143759.718534036,127238.876291471,105450.42735567,8989.38082659998,7726.63523267,6590.516019153,6248.00915723701,7858.02082406101,52667.42451411,50324.9259581,48462.15509136,49744.5994318901,49932.0303829,35955.45433018,28467.0759317389,18653.3281036041,13027.089857681,8067.62585722099,97612.2596708899,86518.63712251,73705.99921412,69019.69844681,65857.6770641801,-4702.82527512801,-3973.407717984,-4605.2962649384,-3876.5176163578,-3468.8727357365,-26408.360603626,-25389.995844671,-33570.023893274,-30611.68809629,-21903.861061266,-17844.9948272969,-14315.871093702,-12897.3187807,-7955.594506191,-3505.24727108001,-48956.18070605,-43679.27465635,-51072.63893891,-42443.80021884,-28877.981068082,9643.76140743013,8220.7243864156,8227.7734031397,7310.6889829791,7789.4093479146,55368.37045397,53062.4694017218,60214.514987144,57958.979528995,49357.932021017,37620.9129471282,29971.1210821953,23153.7258469102,15119.3972815516,7943.0389504692,102633.044808528,91254.3148703327,91596.014237193,80389.065793527,65090.3803194009,4940.936132303,4247.31666843101,3622.47713820101,3434.171366621,4320.53661217802,28960.009850344,27672.473557051,26644.49109387,27347.291432705,27454.070959751,19775.9181198321,15655.249988493,10256.40706621,7163.80277535997,4437.79167938998,53676.86410248,47575.04021398,40523.37529828,37945.26557469,36212.3992513199,-11.047546417392,-14.51733216206,-30.882386073239,-40.02943063263,-46.5368192010201,-0.475658822347,-0.519585603881001,-1.0926716617774,-1.61418818053519,-5.62531403496601,28.5098155954596,37.4607719241231,63.615703379564,87.85916549552,124.17374065387,1.23343217859563,1.34345481522047,2.25121629399114,3.5434668546705,15.005449839774,17.462269178067,22.943439762063,32.733317306325,47.8297348628898,77.6369214528499,0.757773356248602,0.823869211339503,1.1585446322137,1.9292786741353,9.38013580480799
"Gabon","GAB","AFR","UMIC",2538952,21509.52279,0.084,0.108,0.157,0.0023,0.6487,1656.9338199212,1998.8070177697,2402.44317493221,2724.2656623823,3212.9171033178,-4988.8233151354,-6018.1613368117,-6131.7263986557,-6208.3408717062,-5228.364087555,6645.7571350566,8016.9683545815,8534.1695735878,8932.6065340885,8441.2811908728,-940552.52076463,-804439.248891681,-581455.17834632,-491453.69804393,-441153.90583498,-2395988.1272125,-2296785.0228689,-1886552.1716233,-1735855.75623243,-1239738.39512183,-5402265.7008729,-4281764.6560906,-2375597.9303373,-1473813.21591218,-649837.33624157,-8738806.34885,-7382988.9278512,-4843605.2803069,-3701122.6701886,-2330729.6371983,1249643.00853659,1070692.40183233,810971.25981306,710007.10889968,712630.01392984,3198346.17313031,3057657.4656949,2619774.41290332,2491917.45283,1993966.3948147,7191307.8909511,5696458.5337875,3306617.2964496,2125070.01090048,1049173.80217398,11639297.0726179,9824808.4013146,6737362.9691659,5326994.5726302,3755770.2109186,309090.48777196,266253.15294064,229516.08146674,218553.41085576,271476.10809487,802358.045917902,760872.442826003,733222.241280098,756061.696597598,754227.999692902,1789042.1900782,1414693.8776968,931019.366112299,651256.794988301,399336.4659325,2900490.723768,2441819.47346351,1893757.6888591,1625871.9024417,1425040.5737201,-592011.04753809,-506504.40904228,-366223.22414397,-309601.65223973,-277747.6162629,-1509570.44816954,-1446606.44969325,-1187967.46293413,-1092932.01478733,-780388.429341029,-3400785.2088602,-2695484.7431186,-1495957.12934723,-928374.89715872,-409259.50106934,-5502366.7045678,-4648595.6018542,-3050147.8164254,-2330908.5641858,-1467395.54667328,753522.40631959,645652.4165252,486198.08073129,423874.1284793,419656.76019387,1929119.82094993,1844373.68315187,1571222.56218251,1488094.46986911,1174563.33621892,4335891.09286152,3434877.28563717,1982618.73928552,1268855.30047308,618015.06382966,7018533.3201311,5924903.3853142,4040039.3821994,3180823.8988215,2212235.1602424,161511.35878151,139148.00748293,119974.85658733,114272.47623958,141909.14393097,419549.372780401,397767.233458601,383255.0992484,395162.4550818,394174.9068779,935105.8840013,739392.542518597,486661.609938299,340480.403314399,208755.56276032,1516166.6155632,1276307.7834602,989891.565774001,849915.334635802,744839.6135692,-1380.20542633191,-1756.2726232273,-2028.1587450666,-2620.1727309968,-3193.7518132936,-76.848179253006,-83.524829314456,-98.6200879582781,-145.076317455723,-481.96753627126,1838.73976473065,2339.75910630099,2822.55145295685,3770.2479825457,5157.34760381329,102.376560906831,111.314995021756,137.245612685125,208.65165623993,777.37441916204,458.534338398698,583.486483073699,794.392707890398,1150.0752515489,1963.5957905196,25.528381653826,27.790165707301,38.62552472685,63.5753387842099,295.406882890778
"Ghana","GHA","AFR","LMIC",34427414,8027.168423,0.084,0.096,0.148,0.0022,0.6698,40137.428944415,48418.93724708,58196.586410082,65992.387948709,77829.440372486,-68498.0238248081,-71811.6058513603,-71488.2118707406,-69446.225739594,-59376.6745376416,108635.452769223,120230.54309844,129684.798280822,135438.613688302,137206.114910127,-31163101.5459098,-23297301.1513084,-16508145.0880674,-13319859.7795889,-12169992.1676291,-67588928.9554526,-56064048.3425909,-44769878.7411399,-39598325.6059147,-28729127.2671021,-77773993.4164646,-53403306.2012779,-28949146.2788108,-17332003.6759226,-7756160.12858851,-176526023.917827,-132764655.695178,-90227170.1080183,-70250189.0614262,-48655279.5633197,49525143.8731947,38984051.3108519,29829636.9692758,25889546.4433962,28044393.5523196,106724393.109046,93624905.6288065,81170355.9960677,77095291.404963,66131341.903175,122642002.730742,89106819.871104,52383616.7793875,33569889.802585,17800864.7535623,278891539.712983,221715776.810762,163383609.744732,136554727.650944,111976600.209057,18362042.3272844,15686750.1595436,13321491.8812084,12569686.6638073,15874401.3846905,39135464.153594,37560857.286216,36400477.254928,37496965.799049,37402214.636073,44868009.314278,35703513.669826,23434470.500577,16237886.1266624,10044704.6249738,102365515.795156,88951121.115586,73156439.636713,66304538.589518,63321320.645737,-19141683.8448809,-14307359.1123122,-10135416.5917782,-8178753.010696,-7472964.84918076,-41493562.5561281,-34426763.3384634,-27495657.8669436,-24314778.125976,-17638830.824478,-47732663.4384213,-32784579.7201235,-17774375.0391705,-10638852.4861396,-4761967.26906112,-108367909.83943,-81518702.1708987,-55405449.4978924,-43132383.6228114,-29873762.9427199,28742453.569356,22508290.1171454,17100001.5305244,14750205.0139434,15771705.7080388,61950276.7173522,54059778.1715425,46524059.6041552,43918448.4924442,37189808.8007338,71180510.19513,51444429.4728398,30022800.4633978,19124628.4524301,10011466.7382935,161873240.481839,128012497.761528,93646861.598078,77793281.958817,62972981.247066,9600769.7244751,8200931.00483321,6964584.9387462,6571452.0032475,8298740.858858,20456714.161225,19633014.833079,19028401.7372112,19603670.366468,19550977.976256,23447846.756708,18659849.7527167,12248425.4242272,8485775.9662906,5249499.4692324,53505330.642408,46493795.590628,38241412.100185,34660898.336006,33099218.304346,-32060.6278510453,-36540.8178272254,-40823.3976686019,-46269.7892509183,-47462.054875858,-5232.74080865806,-5023.76240078301,-5399.26209086641,-6917.150637017,-13408.3658241241,50838.7585183371,61168.7502128719,74042.2181660251,90254.228455607,109667.375988957,8312.01009251566,8422.8076199576,9797.1965919357,13500.7782705015,31015.7254454383,18778.1306672919,24627.932385646,33218.820497423,43984.439204689,62205.321113099,3079.2692838576,3399.0452191746,4397.9345010694,6583.6276334845,17607.3596213142
"Guinea","GIN","AFR","LMIC",14754785,4579.101873,0.084,0.131,0.173,0.0023,0.6097,58423.4416790401,70477.881389298,84710.081374599,96057.533578479,113287.370170403,-54144.8229150779,-66892.3422273657,-68555.4589102823,-64129.9653770535,-55613.1203692828,112568.264594118,137370.223616663,153265.540284882,160187.498955532,168900.490539686,-23430105.2993996,-20620073.5829894,-15006738.0610655,-11703495.1986239,-10820060.3309477,-30120674.1689206,-29567023.5374399,-24311211.7049412,-20575552.5341837,-15172297.5887545,-69467606.1280078,-56643277.2766416,-31691046.702608,-18229971.9481658,-8261505.0789847,-123018385.596327,-106830374.397071,-71008996.4686151,-50509019.6809734,-34253862.9986869,49023334.2504162,42430393.7807981,33610113.8670339,29291209.846778,32880820.3617921,62284613.3077658,60323803.237498,54133447.5922084,51400945.9537572,45886348.5748187,144911995.330752,116815945.676413,71335829.6423836,45649186.7830778,25213525.5044303,256219942.888934,219570142.69471,159079391.101626,126341342.583613,103980694.441041,25593228.9510164,21810320.1978088,18603375.8059684,17587714.6481541,22060760.0308443,32163939.1388452,30756779.7000581,29822235.8872672,30825393.4195735,30714050.9860642,75444389.202745,60172668.3997714,39644782.9397751,27419214.834912,16952020.4254456,133201557.292606,112739768.297638,88070394.633011,75832322.90264,69726831.442354,-15025564.5840209,-13062753.1544203,-9504404.31507778,-7414014.18174122,-6853732.10688154,-19291929.619819,-18717617.6455101,-15392585.2405795,-13032257.2358297,-9607317.18277105,-44549977.0393176,-35905950.2885255,-20087903.018755,-11549461.7191584,-5234883.83869963,-78867471.243158,-67686321.0884561,-44984892.5744124,-31995733.1367292,-21695933.1283523,28354796.5191513,24421172.5797905,19193061.1018494,16573202.7602767,18342251.5498401,36039282.3957806,34731648.2520806,30920836.8134591,29084473.8263655,25600030.4118984,83832688.637149,67238579.1880203,40732472.5218035,25826479.0274505,14061942.3873567,148226767.552081,126391400.019892,90846370.4371123,71484155.6140925,58004224.3490951,13329231.9351303,11358419.4253701,9688656.7867717,9159188.5785354,11488519.4429585,16747352.7759617,16014030.6065705,15528251.5728795,16052216.5905358,15992713.2291272,39282711.5978312,31332628.8994948,20644569.5030485,14277017.3082921,8827058.5486571,69359296.308923,58705078.931435,45861477.8626994,39488422.4773629,36308291.220743,-16771.8578759338,-21766.3093180888,-25059.6213942056,-29457.7955960617,-36141.9687496806,-3513.11592021879,-3995.91480276978,-4472.75683678455,-5598.50359777332,-11922.891775494,34864.6515931033,44694.7975747123,56011.722475405,73581.7330968293,109755.501587785,7308.2768419098,8200.6288274645,9993.79624063101,13983.6013742411,36215.2252000055,18092.7937171695,22928.4882566235,30952.1010811994,44123.9375007678,73613.532838105,3795.16092169101,4204.71402469474,5521.0394038465,8385.0977764678,24292.3334245114
"Gambia","GMB","AFR","LIC",2759988,3445.251592,0.084,0.116,0.157,0.0022,0.6408,10298.8271593423,12423.7720018711,14932.6102957711,16932.9280721301,19970.1868152692,-10401.185413969,-12169.9511469518,-12589.1690563665,-11639.3805495923,-10138.7227147775,20700.0125733113,24593.7231488229,27521.7793521376,28572.3086217225,30108.9095300467,-5000779.97004526,-4153668.08070463,-3053665.5775162,-2355151.93333086,-2189099.21545585,-5626835.00360309,-5228761.1279363,-4347212.83996768,-3646676.86231246,-2701086.71111807,-13861051.646313,-10686207.0396962,-6035187.55134981,-3422101.55530407,-1559231.60401978,-24488666.6199613,-20068636.2483372,-13436065.9688337,-9423930.35094743,-6449417.53059371,9938437.14656493,8400082.18849775,6674141.95728349,5786004.91906122,6507362.31681877,11218876.9542945,10590286.9702415,9518423.23402208,8949648.39738925,8028743.24078509,27526799.9646963,21535109.2673575,13156525.9134491,8388030.11521737,4625007.11244688,48684114.0655558,40525478.4260968,29349091.1047547,23123683.4316678,19161112.6700507,4937657.1765197,4246414.10779313,3620476.3797673,3430852.98573035,4318263.10136293,5592041.95069131,5361525.84230515,5171210.3940544,5302971.53507677,5327656.52966699,13665748.3183835,10848902.2276613,7121338.36209938,4965928.55991332,3065775.50842711,24195447.4455945,20456842.1777596,15913025.135921,13699753.0807204,12711695.139457,-3098146.01179877,-2567118.80978306,-1887111.07532419,-1455456.79441632,-1352833.53050814,-3487007.85649538,-3232076.76192055,-2686739.32693327,-2253830.54361547,-1669469.79269858,-8588693.85265155,-6604841.87404478,-3729782.28562537,-2114961.18738357,-963563.516620289,-15173847.7209457,-12404037.4457484,-8303632.68788284,-5824248.52541537,-3985866.83982701,5660002.64398888,4770412.96903831,3765588.1921523,3235633.29978676,3593455.58706145,6388596.93691604,6014120.37858678,5369983.99804693,5005250.66294759,4433718.65542197,15679511.4540724,12234045.69413,7424847.54507373,4691742.31410526,2554473.47105905,27728111.0349773,23018579.0417552,16560419.7352729,12932626.2768396,10581647.7135425,2561856.6321901,2203294.15925525,1878477.11682811,1780176.50537043,2240622.05655331,2901589.08042066,2782043.61666624,2683244.67111366,2751420.11933211,2764248.86272339,7090817.60142084,5629203.82008525,3695065.25944836,2576781.12672169,1590909.95443876,12554263.3140317,10614541.5960068,8256787.0473901,7108377.75142423,6595780.87371548,-3781.48622125507,-4663.85230730753,-5355.70527645387,-6029.59406937954,-7013.23097678035,-928.457589875254,-999.517044696257,-1111.29603992224,-1342.3817943175,-2578.74088552395,7526.95393838592,9423.20145091774,11704.8790052373,14798.8308503653,20827.8287578051,1847.28602120458,2019.99680075764,2430.86210844291,3296.02756223441,7659.21606766053,3745.46771713086,4759.34914361021,6349.1737287834,8769.2367809859,13814.5977810247,918.82843132933,1020.47975606137,1319.56606852068,1953.64576791691,5080.47518213658
"Equatorial Guinea","GNQ","AFR","UMIC",1892516,17566.76003,0.064,0.106,0.152,0.223,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guatemala","GTM","AMR","UMIC",18406359,14368.66012,0.046,0.093,0.14,0.214,0.507,1355.0739623616,1634.664772365,1964.7665786425,2227.959512484,2627.5885358771,614.846485943699,563.838109437598,29.3918029796987,29.3089787134995,24.8194419137981,740.227476417808,1070.82666292728,1935.37477566285,2198.65053377043,2602.7690939633,332343.716452859,221412.675812029,9501.61440764926,7653.62287349999,7538.03973652003,1172302.0253039,851271.848040801,32925.4973251,28184.9915488027,23724.6435658,1019607.9143811,614585.5094456,16741.921481099,11884.4699772103,4897.66256636009,2524253.6561378,1687270.0332985,59169.0332138985,47723.084399499,36160.3458686993,403497.935557449,408450.347595772,526876.10485927,501603.8461818,634663.99337946,1426966.43187696,1633518.13961717,2367126.41638946,2438579.05553241,2445280.2162337,1236931.70987461,1173179.6443278,1154333.32685566,803648.612673,499913.5304165,3067396.07730902,3215148.13154075,4048335.84810439,3743831.5143873,3579857.7400296,735841.65201032,629863.0234078,536377.71926693,509257.469055289,642202.03311599,2599268.4571809,2484789.987658,2400051.9137146,2466764.0470812,2469004.8597994,2256539.6242556,1787765.1537735,1171075.2483368,815533.082650241,504811.19298286,5591649.7334469,4902418.1648393,4107504.88131829,3791554.5987867,3616018.0858983,141430.86540615,80768.51995009,-38770.5848241402,-32518.1538001997,-29148.9977503703,498023.1601048,303845.7196059,-179131.874417901,-163062.201911001,-115288.00257968,433577.901411202,220146.843881499,-87121.4193684496,-52334.6718961298,-23483.5432797701,1073031.9269221,604761.083437495,-305023.8786106,-247915.0276074,-167920.5436099,262548.62356634,265071.561668039,333258.462560018,312090.21658584,381691.94717099,929185.169175779,1060563.57894049,1496822.6117408,1517239.08776009,1470697.80814227,805135.98716923,761259.121361525,730016.74888149,500106.81336061,300619.94030529,1996869.77991135,2086894.26197005,2560097.82318231,2329436.11770658,2153009.6956186,403979.48897248,345840.08161813,294487.87773589,279572.06278564,352542.94942062,1427208.3292805,1364409.2985464,1317690.7373229,1354176.8858491,1355409.8055626,1238713.8885804,981405.965243001,642895.329513039,447772.141464479,277136.39702551,3069901.7068335,2691655.34540761,2255073.9445718,2081521.0900992,1985089.1520087,256.77063145904,258.681695414749,15.6571313342993,18.1779911122012,19.3123604716002,32.0176190398879,27.056251282428,1.61735568820995,2.24763276449016,4.8738623080103,310.154633530319,490.291929957999,1013.68186935233,1382.92175888986,2033.9608519457,38.4214535925891,50.6787625882411,101.750017153006,157.070376972931,494.68435028968,566.92526498936,748.973625372761,1029.3390006867,1401.099750002,2053.2732124173,70.4390726324771,77.7350138706699,103.36737284122,159.31800973742,499.55821259769
"Indonesia","IDN","SEAR","UMIC",283487931,16448.27552,0.079,0.118,0.154,0.21,0.439,2361410.34422741,2848637.35118892,3423886.99928455,3882538.35984756,4578949.13586866,-647815.35362418,-823499.93316893,-849711.53217829,-844315.14600655,-715910.04553223,3009225.69785159,3672137.28435785,4273598.53146283,4726853.50585416,5294859.18140084,-130016109.42458,-114758654.078788,-84423015.837522,-70600331.3795241,-62350931.835248,-394757954.03189,-395469208.79176,-332393178.37777,-302477545.48546,-213775595.120298,-537746857.46774,-454537933.60076,-258839726.41711,-155822967.785623,-69204881.812477,-1062520920.92422,-964765796.47132,-675655920.6324,-528900844.65062,-345331408.76803,587930535.745753,511850153.101052,422179375.736284,388569011.296832,464887006.106654,1843795340.78025,1787499257.33186,1668570360.35475,1669654189.69543,1592252934.234,2522030619.81541,2020979188.75875,1280783394.86307,873896640.306303,513002024.288874,4953756496.34141,4320328599.19166,3371533130.9541,2932119841.29857,2570141964.62953,457914426.321175,397091499.022266,337756359.898762,317968679.917309,402536074.271409,1449037386.74836,1392030048.54009,1336177181.97697,1367176644.20997,1378477339.11371,1984283762.34767,1566441255.15799,1021943668.44597,718073672.52068,443797142.476397,3891235575.41717,3355562802.72035,2695877210.3217,2403218996.64796,2224810555.8615,-99577084.78986,-86805149.319003,-63154820.295238,-52674805.429437,-46799824.638516,-305549835.56924,-300676915.90307,-249271764.002723,-226298370.097752,-160698511.261377,-416663527.85704,-344196329.10481,-193418826.041496,-116891236.270143,-51896681.874654,-821790448.21614,-731678394.32688,-505845410.33946,-395864411.79733,-259395017.77455,351796628.944482,305510175.855839,249166257.067789,227826753.067837,268503775.170409,1103538063.27708,1067322061.47695,985137579.517639,979153551.899946,919748066.938856,1509107448.04137,1206622441.87195,756074961.24074,512245513.132233,296261732.48499,2964442140.26294,2579454679.20474,1990378797.82617,1719225818.10001,1484513574.59426,252219544.154622,218705026.536835,186011436.772551,175151947.638399,221703950.531894,797988227.70784,766645145.57387,735865815.51491,752855181.80219,759049555.67748,1092443920.18433,862426112.76714,562656135.19925,395354276.862092,244365050.610336,2142651692.0468,1847776284.87785,1484533387.4867,1323361406.30268,1225118556.81971,-213416.50150053,-292510.54917946,-346724.36682102,-430052.86138788,-491211.28218922,-14566.8978142621,-16822.1487119826,-19864.1661833738,-27932.568465812,-80276.135734984,990592.714450016,1303652.62033707,1745015.46837694,2406268.3282521,3630037.49292083,67757.4747108996,74918.2378494603,99420.594949104,156275.135505616,594303.183974946,777176.21294949,1011142.07115761,1398291.10155593,1976215.46686422,3138826.21073161,53190.5768966371,58096.089137478,79556.42876573,128342.567039805,514027.04823996
"India","IND","SEAR","LMIC",1450935791,11158.88092,0.082,0.142,0.175,0.219,0.382,401330.074979,484136.0352872,581901.7560846,659851.183795899,778208.668609902,247689.9105829,-97814.2834484,-132655.4164933,-128621.7708959,-110049.369189491,153640.164396068,581950.318735595,714557.17257797,788472.95469182,888258.0377995,57147165.9007802,-16546929.36532,-15407738.6602201,-12668432.16556,-11648955.356621,132610052.19099,-40788766.8046494,-46184823.1174598,-40543010.2481799,-29099898.6548901,201367022.34365,-51015694.8314505,-37962739.3586597,-21861080.8368101,-9950405.58922005,391124240.4354,-108351391.001501,-99555301.1363497,-75072523.2505503,-50699259.6007299,38173587.4676525,98909349.775555,85867329.59902,79115188.703566,94926899.31445,80914525.6005007,244902497.360925,242180093.78001,241833548.55801,231270727.85146,120687992.608883,306385725.620428,205766134.728487,139359846.02727,82344648.6937259,239776105.677036,650197572.75691,533813558.10752,460308583.28886,408542275.85964,95320753.3684402,82362420.4102399,70459590.9388001,66446756.5379999,83277943.9578302,213524577.79149,204113730.55628,195995270.66255,201290538.30984,202170829.19658,322055014.952539,255370030.78898,167803395.36982,117498765.19047,72394243.1045101,630900346.112501,541846181.755499,434258256.971199,385236060.038301,357843016.258911,27633124.2955899,-17133670.83359,-14447070.075057,-11802581.967787,-10813003.714987,64852316.8820801,-42300380.7024598,-42250192.5226498,-37092167.74841,-26749188.2933402,98661258.6489401,-52979147.3397298,-35213631.4419498,-20545557.8644099,-9294736.23563403,191146699.82662,-112413198.87579,-91910894.03965,-69440307.5805898,-46856928.2439604,24565353.2084071,62249116.3712646,53050385.651146,48207660.623934,56439078.638938,52172728.0554206,154148744.892292,149626952.585171,147365702.61154,137525359.49882,77811666.5805284,192889339.872686,127145526.294894,84934274.900512,48960791.171592,154549747.844356,409287201.136241,329822864.53121,280507638.13599,242925229.30935,52198477.5039999,45115445.5376699,38603315.5760801,36405078.65615,45626074.92395,117025044.9375,111848364.18982,107376760.06252,110273534.86313,110776171.20547,176472925.22947,139910192.53296,91931894.8529396,64388717.0361099,39666054.9359498,345696447.67103,296874002.26045,237911970.49155,211067330.55539,196068301.06538,66755.47243529,-28008.48619468,-43947.6549126999,-55623.0013271905,-69439.5062280297,7633.03986176301,-2717.20865212398,-4132.14571646799,-5629.11560037802,-15039.63119628,41513.6874478311,166431.243150216,236662.1699255,340826.79060908,560160.724264891,4771.69415882255,16296.5312842688,22434.390773315,34574.772309526,121456.81677654,108269.15988311,138422.75695554,192714.5150128,285203.78928188,490721.218036899,12404.734020585,13579.322632144,18302.245056847,28945.656709148,106417.18558026
"Iran","IRN","EMR","UMIC",91567738,18441.55775,0.07,0.117,0.16,0.22,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
