"country","code","region","income","pop","gdp_pc_ppp","poorest_share","poorer_share","middle_share","richer_share","richest_share","cases_richest","cases_richer","cases_middle","cases_poorer","cases_poorest","notif_richest","notif_richer","notif_middle","notif_poorer","notif_poorest","untreated_richest","untreated_richer","untreated_middle","untreated_poorer","untreated_poorest","oop_treated_richest_und","oop_treated_richer_und","oop_treated_middle_und","oop_treated_poorer_und","oop_treated_poorest_und","nm_treated_richest_und","nm_treated_richer_und","nm_treated_middle_und","nm_treated_poorer_und","nm_treated_poorest_und","ind_treated_richest_und","ind_treated_richer_und","ind_treated_middle_und","ind_treated_poorer_und","ind_treated_poorest_und","total_treated_richest_und","total_treated_richer_und","total_treated_middle_und","total_treated_poorer_und","total_treated_poorest_und","oop_untreated_richest_und","oop_untreated_richer_und","oop_untreated_middle_und","oop_untreated_poorer_und","oop_untreated_poorest_und","nm_untreated_richest_und","nm_untreated_richer_und","nm_untreated_middle_und","nm_untreated_poorer_und","nm_untreated_poorest_und","ind_untreated_richest_und","ind_untreated_richer_und","ind_untreated_middle_und","ind_untreated_poorer_und","ind_untreated_poorest_und","total_untreated_richest_und","total_untreated_richer_und","total_untreated_middle_und","total_untreated_poorer_und","total_untreated_poorest_und","oop_richest_und","oop_richer_und","oop_middle_und","oop_poorer_und","oop_poorest_und","nm_richest_und","nm_richer_und","nm_middle_und","nm_poorer_und","nm_poorest_und","ind_richest_und","ind_richer_und","ind_middle_und","ind_poorer_und","ind_poorest_und","total_richest_und","total_richer_und","total_middle_und","total_poorer_und","total_poorest_und","oop_treated_richest_d","oop_treated_richer_d","oop_treated_middle_d","oop_treated_poorer_d","oop_treated_poorest_d","nm_treated_richest_d","nm_treated_richer_d","nm_treated_middle_d","nm_treated_poorer_d","nm_treated_poorest_d","ind_treated_richest_d","ind_treated_richer_d","ind_treated_middle_d","ind_treated_poorer_d","ind_treated_poorest_d","total_treated_richest_d","total_treated_richer_d","total_treated_middle_d","total_treated_poorer_d","total_treated_poorest_d","oop_untreated_richest_d","oop_untreated_richer_d","oop_untreated_middle_d","oop_untreated_poorer_d","oop_untreated_poorest_d","nm_untreated_richest_d","nm_untreated_richer_d","nm_untreated_middle_d","nm_untreated_poorer_d","nm_untreated_poorest_d","ind_untreated_richest_d","ind_untreated_richer_d","ind_untreated_middle_d","ind_untreated_poorer_d","ind_untreated_poorest_d","total_untreated_richest_d","total_untreated_richer_d","total_untreated_middle_d","total_untreated_poorer_d","total_untreated_poorest_d","oop_richest_d","oop_richer_d","oop_middle_d","oop_poorer_d","oop_poorest_d","nm_richest_d","nm_richer_d","nm_middle_d","nm_poorer_d","nm_poorest_d","ind_richest_d","ind_richer_d","ind_middle_d","ind_poorer_d","ind_poorest_d","total_richest_d","total_richer_d","total_middle_d","total_poorer_d","total_poorest_d","cc_treated_richest","cc_treated_richer","cc_treated_middle","cc_treated_poorer","cc_treated_poorest","oop_treated_richest","oop_treated_richer","oop_treated_middle","oop_treated_poorer","oop_treated_poorest","cc_untreated_richest","cc_untreated_richer","cc_untreated_middle","cc_untreated_poorer","cc_untreated_poorest","oop_untreated_richest","oop_untreated_richer","oop_untreated_middle","oop_untreated_poorer","oop_untreated_poorest","cc_richest","cc_richer","cc_middle","cc_poorer","cc_poorest","oop_richest","oop_richer","oop_middle","oop_poorer","oop_poorest"
"Gabon","GAB","AFR","UMIC",2538952,21509.52279,0.084,0.108,0.157,0.0023,0.6487,573.193357222801,691.459665546805,831.092016120412,942.422058270298,1111.4642714076,-1687.0635180351,-2035.1533409053,-2073.5574816531,-2099.4660926165,-1768.0686915406,2260.2568752579,2726.6130064522,2904.6494977735,3041.8881508868,2879.5329629482,-318287.231246061,-272110.85056551,-196612.65406714,-166157.7596849,-149220.43219585,-809884.0907443,-776591.587963199,-638075.096043501,-587174.385514298,-419427.21302402,-1827539.3550524,-1448538.5116689,-803477.026469901,-498284.86652104,-219740.55973717,-2955710.6770427,-2497240.9501975,-1638164.7765806,-1251617.0117203,-788388.204956999,425272.07046824,364249.69832873,276025.78966611,241763.34733844,243174.626917291,1087326.6990835,1039731.0265141,891693.647033719,848741.4779767,680418.112646399,2446730.7227278,1938140.0458745,1125610.1293928,723572.70621815,357884.49522134,3959329.4922795,3342120.7707173,2293329.5660926,1814077.5315333,1281477.234785,106984.83922218,92138.8477632096,79413.1355989706,75605.5876535401,93954.1947214399,277442.608339202,263139.438550901,253618.550990298,261567.092462398,260990.899622299,619191.367675498,489601.534205697,322133.102922801,225287.8396971,138143.935484199,1003618.8152369,844879.820519805,655164.789512098,562460.519813001,493089.0298279,-201744.09390208,-172538.75934905,-124712.99399369,-105419.53491639,-94611.8564838902,-513883.98735339,-492581.02780788,-404624.219864939,-372298.30777279,-265873.419662939,-1158556.0585024,-918307.612778898,-509535.81154483,-316102.94780196,-139368.02547416,-1874184.1397579,-1583427.3999358,-1038873.0254035,-793820.7904911,-499853.301620999,257757.81841844,220786.94760723,166306.59943367,145029.12194746,143821.38039761,659247.33302872,630418.76418834,537454.57517417,509279.76358579,402541.26358927,1482833.26629792,1174702.16542916,678253.96645689,434118.100412141,211726.74516669,2399838.4177451,2025907.8772247,1382015.1410648,1088426.9859454,758089.3891536,56013.7245163703,48248.1882581795,41593.60543998,39609.5870310701,49209.5239137197,145363.345675301,137837.736380501,132830.3553093,136981.455813,136667.843926299,324277.207795497,256394.552650299,168718.154912099,118015.1526102,72358.7196925301,525654.277987197,442480.477288999,343142.115661301,294606.195454299,258236.087532602,-466.73588312277,-593.913918017499,-685.869614917699,-886.051278533101,-1080.0104491376,-25.987337705118,-28.2417061669701,-33.350618236645,-49.0611415345001,-162.99764033164,625.35714217402,795.76609868952,960.687538797551,1283.9046951714,1759.2849729603,34.817849756183,37.8531160243,46.711399048187,71.053238692904,265.18939700275,158.621259051199,201.852180671998,274.817923879898,397.853416638303,679.2745238227,8.83051205106506,9.61140985733005,13.3607808115398,21.9920971584099,102.191756671109
"Ghana","GHA","AFR","LMIC",34427414,8027.168423,0.084,0.096,0.148,0.0022,0.6698,11243.235252939,13563.038701859,16301.938841989,18485.686854484,21801.463888589,-17607.5486159649,-18509.456055239,-18426.101190773,-17899.7788489766,-15304.3499728377,28850.7838689041,32072.4947570978,34728.040032762,36385.46570346,37105.813861426,-7985758.5277627,-6001052.2998304,-4260926.119365,-3435794.3517497,-3135239.6075543,-17370385.685928,-14440688.5445114,-11517397.7103523,-10198434.5112728,-7399692.81100401,-20017579.397574,-13761049.7066905,-7457944.3082908,-4473836.5324446,-1999393.3432053,-45373723.611264,-34202790.551033,-23236268.138008,-18108065.395467,-12534325.7617636,13115185.7547146,10383220.9924543,7986112.4378224,6949514.4592271,7570820.4379307,28322096.2864183,24939467.0166825,21689965.5348077,20687900.825382,17859832.138782,32578268.7065072,23744765.4204528,14007899.7345728,9015521.1138125,4805639.36266899,74015550.747641,59067453.429589,43683977.707203,36652936.398421,30236291.939381,5129427.2269519,4382168.692624,3725186.3184574,3513720.1074775,4435580.8303764,10951710.60049,10498778.472171,10172567.824455,10489466.314109,10460139.327778,12560689.308935,9983715.71376202,6549955.426282,4541684.58136791,2806246.0194638,28641827.136376,24864662.878557,20447709.569194,18544871.002954,17701966.177618,-5067553.6328466,-3805523.5211502,-2700417.0105626,-2177914.0990618,-1988024.2909426,-11011775.8754827,-9157194.3989142,-7305963.7957868,-6466883.4258325,-4691916.9925763,-12687796.9307471,-8724676.2783566,-4728908.3084095,-2835209.7246454,-1267519.68598907,-28767126.439076,-21687394.198421,-14735289.1147589,-11480007.2495396,-7947460.969508,7778451.082885,6121195.9005946,4668826.5532137,4034593.382614,4331784.2996103,16797743.8325119,14704128.4016508,12681148.7998264,12009729.88684,10218479.819675,19322324.5400195,13998698.1477945,8189261.6908904,5234164.8762474,2749943.2405323,43898519.455417,34824022.45004,25539237.043931,21278488.145701,17300207.359817,2710897.4500384,2315672.37944441,1968409.54265121,1856679.2835523,2343760.0086677,5785967.957029,5546934.002736,5375185.00403921,5542846.461007,5526562.82709901,6634527.60927199,5274021.86943769,3460353.38248079,2398955.151602,1482423.5545432,15131393.01634,13136628.251618,10803947.929172,9798480.896162,9352746.39031002,-8241.0433637069,-9418.0350821931,-10522.6431732221,-11924.8414504851,-12233.241249596,-1343.14609687176,-1293.11668454893,-1390.82306161721,-1781.71747800374,-3453.4627761797,13501.082194988,16317.0860762032,19829.1186081871,24245.711626895,29658.189560003,2205.06355629816,2244.3156072812,2622.2585850434,3625.5188851373,8383.8529590183,5260.038831281,6899.05099401,9306.47543496499,12320.87017641,17424.948310407,861.9174594264,951.198922732199,1231.4355234262,1843.8014071335,4930.3901828386
"Guinea","GIN","AFR","LMIC",14754785,4579.101873,0.084,0.131,0.173,0.0023,0.6097,9116.08981804509,10997.001862026,13217.720286783,14988.317679261,17676.771721136,5492.40409875719,-5689.4369775495,-6134.65134463309,-5738.63824391431,-4976.5125793872,3623.68571928772,16686.4388395752,19352.3716314167,20726.9559231761,22653.284300523,2398987.8387536,-1755610.2975112,-1345280.5396977,-1046774.5262693,-971201.6321817,3022394.1826127,-2543182.0994506,-2183711.8875923,-1837746.5515405,-1362846.3318833,7194858.216631,-4767145.33053049,-2799267.2613834,-1624173.8351683,-734477.4210812,12616240.237998,-9065937.72749299,-6328259.688674,-4508694.9129782,-3068525.3851461,1589472.57799824,5162331.15098371,4249611.23340183,3789494.1950319,4410135.7819904,2003706.96456706,7355306.19656864,6842991.42665582,6645799.9080439,6156971.3535818,4543340.49391178,14125997.0510994,8962075.6541831,5896127.3217924,3375696.7708725,8136520.03647709,26643634.3986517,20054678.3142408,16331421.4248683,13942803.9064446,3988460.4167518,3406720.8534726,2904330.6937041,2742719.6687625,3438934.1498086,5026101.1471798,4812124.09711801,4659279.53906351,4808053.3565034,4794125.0216985,11738198.710543,9358851.72056839,6162808.39279971,4271953.4866241,2641219.3497913,20752760.274475,17577696.671159,13726418.625567,11822726.51189,10874278.521298,1099284.232409,-1354068.8022906,-1025086.7582046,-798321.698788,-739784.45613241,1382347.8756066,-1953151.5851207,-1661799.8818224,-1401408.5908865,-1037290.4016349,3314105.4855255,-3690948.4966476,-2143788.2763104,-1240159.8069286,-561343.384600719,5795737.593541,-6998168.8840591,-4830674.9163374,-3439890.096603,-2338418.2423681,1037408.39697215,3178835.15716045,2580854.89927891,2267502.64994052,2581940.7379021,1309135.66499228,4529765.69059086,4156876.34237164,3976662.5944119,3604769.9377088,2973310.05221055,8704220.75168548,5445283.88668543,3528258.33970706,1976075.06636691,5319854.11417499,16412821.5994368,12183015.1283359,9772423.5840595,8162785.74197759,2136692.6293811,1824766.3548698,1555768.1410744,1469180.9511525,1842156.2817696,2691483.540599,2576614.1054702,2495076.4605492,2575254.0035254,2567479.5360738,6287415.53773601,5013272.2550379,3301495.610375,2288098.5327785,1414731.6817662,11115591.707716,9414652.715378,7352340.21199851,6332533.48745641,5824367.4996096,1699.6652878598,-1851.9773778553,-2243.5871400086,-2636.2389999148,-3234.8563256161,358.96332513593,-339.73760484042,-400.27542534923,-500.665151553331,-1066.2535431579,1123.54763666287,5430.41617486048,7074.3844319807,9520.9459628352,14722.1844586485,232.580922579945,995.511678903065,1261.42316560673,1808.98163875962,4855.960828978,2823.2129245227,3578.4387970051,4830.7972919721,6884.70696292041,11487.328133033,591.54424771587,655.77407406266,861.1477402575,1308.3164872063,3789.7072858201
"Gambia","GMB","AFR","LIC",2759988,3445.251592,0.084,0.116,0.157,0.0022,0.6408,1326.1184504897,1599.7349039315,1922.7830238156,2180.3519944401,2571.4416589107,1004.76708148,-700.483827759601,-804.039695595,-743.3790071534,-647.5356307325,321.351369009727,2300.21873169116,2726.82271941053,2923.73100159355,3218.9772896432,475913.10366319,-240788.66310741,-195677.55935443,-151002.51940664,-140383.99004164,546815.10123698,-298299.32596209,-277016.53524484,-232331.00737332,-171664.31369,1350746.9967391,-618297.7993549,-386675.08384742,-218481.9477797,-99900.6410318799,2373475.2016392,-1157385.7884244,-859369.178446701,-601815.474559691,-411948.94476352,161127.701328811,788342.813561724,662172.868497925,593231.72569729,697988.9821675,171597.39179276,987829.550845857,942419.2720432,914114.62846292,856822.45444794,410449.715009209,2016412.59398171,1303418.61193703,857288.01430409,494985.01931893,743174.80813078,3792584.95838929,2908010.75247815,2364634.3684643,2049796.45593438,637040.804992,547554.15045432,466495.30914349,442229.20629065,557604.99212586,718412.49302975,689530.224883771,665402.73679836,681783.6210896,685158.140757941,1761196.7117483,1398114.7946268,916743.52808961,638806.06652439,395084.37828706,3116650.0097701,2635199.1699649,2048641.5740315,1762818.8939046,1637847.5111709,233193.27288393,-193755.13534201,-153511.4759246,-118471.53564087,-110180.13757797,269416.0377319,-241074.83516427,-217659.32033698,-182505.22602455,-134983.99780978,666015.163240099,-497503.21112409,-303176.70887172,-171481.27034529,-78343.4935353509,1168624.473856,-932333.181630401,-674347.50513331,-472458.03201072,-323507.6289231,110122.14938401,488862.699066358,404928.304988883,356823.871278006,410696.4617545,117832.411991007,612752.120546884,576317.436647915,549968.98509535,504273.72862071,283139.228927607,1250978.9085123,797251.728729179,515790.1527025,291284.91634085,511093.790302624,2352593.72812554,1778497.47036598,1422583.00907587,1206255.10671606,343315.42226794,295107.56372436,251416.82906428,238352.33563713,300516.32417653,387248.4497229,371677.28538261,358658.11631094,367463.7590708,369289.73081092,949154.39216774,753475.697388209,494075.019857461,344308.88235722,212941.4228055,1679718.2641586,1420260.5464952,1104149.9652326,950124.977065129,882747.477792962,365.66948567099,-268.35892871598,-342.16534280713,-385.27401375146,-447.912212510751,89.5395510375199,-57.50031303281,-70.8975897835699,-85.67417975953,-164.68054218718,116.557023963049,881.210072775595,1159.7912203917,1514.59128065716,2226.71839591728,28.813419968486,188.924484551455,240.751251475713,337.135371449589,818.8515896056,482.22650963404,612.85114405962,817.62587758457,1129.3172669058,1778.8061834065,118.352971006,131.42417151863,169.85366169215,251.46119169006,654.17104741842
"Equatorial Guinea","GNQ","AFR","UMIC",1892516,17566.76003,0.064,0.106,0.152,0.223,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guatemala","GTM","AMR","UMIC",18406359,14368.66012,0.046,0.093,0.14,0.214,0.507,450.689983912698,543.6803159261,653.470321411402,741.006811974799,873.921179106699,266.934507956701,259.7107576989,19.8007713273,19.744973989702,16.7204473351994,183.755475955991,283.96955822708,633.66955008413,721.26183798514,857.2007317715,143632.1066486,100978.423521199,5890.37444507983,4832.70059106965,4591.80550814001,510521.306306403,393347.517020401,23204.7930625975,20480.3104883023,15909.5189280007,439898.890006803,281138.401689,11556.9268557001,7605.42076055054,3255.42124558007,1094052.30296179,775464.342230596,40652.0943633988,32918.4318398982,23756.7456816994,101093.540249038,108459.886671654,172474.07232546,164538.86969172,208984.73797235,353878.393181218,432964.828097085,775081.320624,800062.827132979,805329.207796199,310648.618462503,313504.305990181,377966.04080947,263605.5776109,164633.83102671,765620.551892756,854929.02075892,1325521.43375893,1228207.2744356,1178947.7767952,244725.64689764,209438.310192849,178364.44677055,169371.57028279,213576.5434805,864399.6994876,826312.345117599,798286.113686599,820543.137621298,821238.726724099,750547.508469198,594642.7076791,389522.967665199,271210.998371441,167889.252272289,1859672.85485449,1630393.3629895,1366173.5281224,1261125.7062754,1202704.5224769,69666.6134874001,45440.96118127,-11645.8004218,-9770.6331765498,-8741.10820031026,248152.2816035,175822.2820873,-53999.9493860006,-49182.6308757998,-34689.8376397192,213175.528971102,125278.231572,-26248.2519561201,-15737.8129671598,-7068.59035780001,530994.424061999,346541.474840596,-91894.0017639995,-74691.0770195983,-50499.5361978989,65386.0531329567,70153.5464140003,110082.205145845,103234.9305487,126597.54403011,228941.158065437,280269.323609004,494555.30263978,501972.25666508,487870.702603148,200976.937639879,202850.513427958,241196.39394144,165420.31175839,99716.4922223,495304.148838274,553273.383450962,845833.90172706,770627.49897217,714184.7388555,135052.66662035,115594.50759528,98436.4047240401,93464.2973721502,117856.4358298,477093.439668898,456091.605696402,440555.3532538,452789.625789199,453180.864963401,414152.466610998,328128.7449999,214948.14198531,149682.49879123,92647.90186449,1026298.5729003,899814.858291499,753939.8999632,695936.421952598,663685.202657703,111.5234787884,119.162980389479,10.4592752506996,12.3331595948002,13.0388197392003,13.8894612937299,12.434241144398,1.06490257312998,1.46226895021005,3.22877380276032,77.0344942206901,129.937515289075,331.88760084997,453.67066729045,669.8707806071,9.5350978761528,13.4175243915466,33.31245028822,51.522490554883,162.91322838107,188.557973009079,249.10049567856,342.346876100701,466.0038268852,682.9096003464,23.424559169883,25.851765535944,34.3773528613501,52.9847595051001,166.14200218383
"Indonesia","IDN","SEAR","UMIC",283487931,16448.27552,0.079,0.118,0.154,0.21,0.439,668288.489455449,806175.66408402,968973.59512781,1098773.74853471,1295860.75913635,112268.97449527,60759.82700295,18769.3830952104,18650.1816538395,15813.8255130602,556019.514960172,745415.837081068,950204.21203259,1080123.56688087,1280046.93362329,20049394.424883,8183307.88421404,1659991.224123,1103443.02564496,1502263.27674204,70198795.5994601,31744401.6968298,6986756.94887996,5213407.35052991,5238845.06467986,96639555.74301,32874246.0197001,4238120.95148993,3523480.731444,1540842.53847396,186887745.76735,72801955.6007404,12884869.1245003,9840331.10761023,8281950.87988997,109776764.424163,104352482.944671,94098976.0533,89077036.353745,112434392.22121,339750627.536732,361901383.907574,370910676.123461,381615607.782374,384400857.14051,464426831.562706,410327176.759228,285175710.093121,199766640.371209,124095895.458925,913954223.523604,876581043.611474,750185362.26988,670459284.50733,620931144.82064,129826158.849046,112535790.828886,95758967.277423,90180479.37939,113936655.497952,409949423.13619,393645785.6044,377897433.07233,386829015.1329,389639702.20519,561066387.30571,443201422.77893,289413831.04461,203290121.10266,125636737.9974,1100841969.29095,949382999.21222,763070231.39437,680299615.61495,629213095.70053,3607383.60776895,-2172472.36079597,-3953321.388605,-3422485.31932098,-2807352.952723,15468871.9359601,-5833615.24527001,-15438794.84478,-14530764.4663529,-9624049.831586,21427648.65677,-8400607.33245015,-12515851.740382,-7127504.344405,-3173190.10843998,40503904.2005,-16406694.9385104,-31907967.9737701,-25080754.13008,-15604592.89275,68427022.9575359,64611248.8160492,57081604.345985,53465005.258238,66024883.979806,211978029.187869,224244180.584265,225105331.673935,229131607.60615,225780344.698357,289792744.693681,254243960.649645,173054972.149029,119895478.158368,72870018.436357,570197796.839088,543099390.04996,455241908.16895,402492091.022753,364675247.11452,72034406.5653051,62438776.455253,53128282.95738,50042519.938916,63217531.027083,227446901.12383,218410565.33899,209666536.82916,214600843.13979,216156294.86677,311220393.35045,245843353.31719,160539120.40865,112767973.813962,69696828.327916,610701701.03959,526692695.11144,423333940.19518,377411336.89267,349070654.22177,36824.55806935,21502.9167837601,7744.78276570002,9405.68566701002,10717.14700189,2518.13294343509,1233.1422383014,406.563749013003,616.163438174,1808.93905923003,183123.594910876,264655.797698851,387959.582887019,549897.76321113,877635.95990051,12536.7136056946,15210.192365172,22113.0072242863,35707.6118972649,143666.628531442,219948.15298023,286158.71448262,395704.36565272,559303.44887814,888353.10690241,15054.8465491301,16443.334603474,22519.570973299,36323.775335439,145475.56759067
"India","IND","SEAR","LMIC",1450935791,11158.88092,0.082,0.142,0.175,0.219,0.382,193194.0488864,233055.548786899,280118.4444449,317642.0851756,374617.5353918,136385.837378401,-38259.9556019995,-61772.7799916007,-59894.4586335998,-51245.9698281605,56808.2115079824,271315.504388925,341891.22443656,377536.54380921,425863.50522,31633600.99507,-6478913.9864099,-7158335.71861005,-5891963.57716012,-5421092.21981001,72939862.9177799,-15974220.6019592,-21537448.0440998,-18905490.8266196,-13564854.7902403,110338800.893889,-19740090.5054007,-17672249.3112097,-10161870.15292,-4628395.11667597,214912264.8067,-42193225.0938015,-46368033.0739202,-34959324.5566902,-23614342.12673,14268965.298471,46133941.983212,41076517.01958,37878734.712875,45509669.5611401,29828718.991312,114227853.125861,115896443.45305,115812005.40591,110884264.01513,44671945.9081092,142667010.599528,98447668.6199571,66713428.0799,39474307.239606,88769630.197892,303028805.7086,255420629.09259,220404168.19869,195868240.815881,45902566.29354,39655027.99681,33918181.3009701,31986771.13571,40088577.3413298,102768581.90909,98253632.5239096,94358995.4089499,96906514.5792904,97319409.2249002,155010746.802,122926920.09413,80775419.3087497,56551557.9269795,34845912.12293,303681895.0047,260835580.614899,209052596.0187,185444843.641991,172253898.68915,16104279.1943099,-7355230.57695007,-6837797.01836109,-5588852.80090809,-5121594.36877906,37442423.65555,-18160879.6509099,-20030339.5416698,-17584277.75775,-12679378.4611802,56675898.8717804,-22604435.41289,-16681519.1086299,-9727168.42883992,-4401731.41249603,110222601.721651,-48120545.6407499,-43549655.6686497,-32900298.9874897,-22202704.2424502,9075241.2379921,29114241.2762016,25452855.211359,23144046.423257,27122938.5657829,18978618.9407346,72093720.614117,71813812.6867909,70763643.5228899,66095428.6578801,28409861.240048,90068425.079483,61010852.717494,40770763.9390509,23527362.920216,56463721.4187752,191276386.969802,158277520.61564,134678453.8852,116745730.14387,25179520.4322999,21759010.69925,18615058.1929901,17555193.62235,22001344.197,56421042.5962801,53932840.9632001,51783473.1451201,53179365.7651296,53416050.1967001,85085760.1118298,67463989.6665998,44329333.6088595,31043595.5102098,19125631.50772,166686323.14043,143155841.32905,114727864.94699,101778154.8977,94543025.9014196,36769.3629137198,-10955.2488315399,-20465.0632591401,-25902.1232226007,-32336.6575080995,4203.03115528199,-1060.09011037298,-1923.51029263,-2620.93705793202,-7003.19262942998,15350.1939164447,77590.5284232631,113235.64381495,163195.33213948,268562.404926221,1768.54238100126,7596.6953840284,10733.522383659,16554.989717334,58231.13987351,52119.5568301603,66635.2795917201,92770.5805558097,137293.20891688,236225.7474181,5971.57353628299,6536.60527365399,8810.01209102897,13934.052659402,51227.94724409
"Iran","IRN","EMR","UMIC",91567738,18441.55775,0.07,0.117,0.16,0.22,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iraq","IRQ","EMR","UMIC",46042015,14464.31869,0.089,0.131,0.169,0.223,0.388,106.656485465799,128.662792126401,154.6447676358,175.360414237206,206.814805885901,-45.0808238809004,-54.3822970215042,-88.4509298935955,-88.8853923407005,-75.058897475199,151.73730934674,183.04508914797,243.095697529481,264.245806577801,281.8737033611,-52204.5637313947,-46254.5510884002,-54304.7343377993,-45407.6202602983,-41212.3584730998,-62990.0154865012,-59282.3902599961,-78731.7439225987,-71281.6985331997,-51425.0026910976,-91142.6999572068,-72263.2388629988,-62984.0841125026,-39261.8065699991,-17246.2132649301,-206337.279174998,-177800.180210993,-196020.562372804,-155951.125363603,-109883.574428998,182804.91172448,157820.1330441,149678.07897327,135359.6119271,154335.6213091,212915.64763398,202338.99543362,217429.81847799,214769.0048471,194123.9970554,302940.4281988,240914.17419952,173956.26533432,116020.855645739,64442.0266023101,698660.98755726,601073.30267724,541064.162785601,466149.472419903,412901.6449669,130600.347993098,111565.581955697,95373.3446355984,89951.9916667975,113123.262836002,149925.632147402,143056.605173498,138698.074555494,143487.306313798,142698.994364403,211797.728241697,168650.9353365,110972.181221902,76759.0490758009,47195.8133374006,492323.708381981,423273.122465998,345043.600412801,310198.347056299,303018.070537895,-44596.8873568997,-39168.2447925992,-41859.6427920014,-34991.0375663005,-31720.2582328506,-53216.8272362016,-50218.836022798,-60720.3621462993,-55094.4686900005,-39651.7002226003,-76317.6667631045,-60566.3524894975,-48499.8451125994,-30150.2839497197,-13255.5038594697,-174131.38135621,-149953.433304891,-151079.850050904,-120235.790206,-84627.4623149,117089.21107115,101070.22099108,94778.0618576403,84910.2362311296,94489.0738794003,136406.35995358,129595.26180726,137697.964885769,134746.17791874,118848.212397899,193872.99484484,154179.71793291,110100.6101014,72747.1105848905,39449.0362181403,447368.56586957,384845.20073126,342576.636844801,292403.524734702,252786.322495498,72492.323714301,61901.9761983976,52918.4190656003,49919.1986647993,62768.8156466,83189.5327172987,79376.425784599,76977.6027395017,79651.7092287987,79196.5121752992,117555.328081705,93613.3654433973,61600.7649888992,42596.8266350999,26193.5323586697,273237.18451339,234891.767426297,191496.786794007,172167.734528705,168158.860180505,-14.9560444717899,-18.8540305247989,-34.4842130815996,-44.1388357098986,-52.7427171959025,-7.0141999524194,-7.94076177327952,-13.6445325099503,-17.2687704402406,-27.7976497080999,50.475139255969,63.324269127997,94.73902537207,131.33576631049,198.1340432652,23.64960605225,26.666061120893,37.4289591040899,51.2559770103699,104.2582221542,35.5190947841784,44.4702386033005,60.2548122904991,87.1969306005994,145.391326069395,16.6354060998301,18.7252993476195,23.7844265941303,33.9872065701402,76.4605724460016
